step,total_loss,yolo_loss,sa_loss,ca_loss
0,7.658914566040039,0.89501953125,0.6765719652175903,-0.0036491663195192814
1,7.697575092315674,0.88427734375,0.6814798712730408,-0.0030017185490578413
2,7.739449501037598,0.865234375,0.6875509023666382,-0.0025879021268337965
3,7.49364709854126,0.70654296875,0.6788668036460876,-0.0031283297576010227
4,7.540094375610352,0.7041015625,0.6837425231933594,-0.0028652693144977093
5,7.541114807128906,0.7939453125,0.6748737096786499,-0.0031353868544101715
6,7.497310161590576,0.66552734375,0.6833349466323853,-0.0031329698394984007
7,7.535838603973389,0.70654296875,0.6830801963806152,-0.003012336790561676
8,7.464665412902832,0.60595703125,0.6860207915306091,-0.0029995134100317955
9,7.437198162078857,0.61767578125,0.6821175813674927,-0.003306850790977478
10,7.127180099487305,0.373046875,0.6755802631378174,-0.0033387839794158936
11,7.1789984703063965,0.443603515625,0.6736805438995361,-0.0028213290497660637
12,7.068111896514893,0.316650390625,0.675291895866394,-0.002915780059993267
13,6.994311332702637,0.1961669921875,0.6799415946006775,-0.0025437059812247753
14,6.850067615509033,0.10968017578125,0.6741710901260376,-0.0026462581008672714
15,6.849781036376953,0.08599853515625,0.6765260696411133,-0.0029560960829257965
16,6.867029190063477,0.0869140625,0.6781591773033142,-0.0029538495000451803
17,6.953791618347168,0.06878662109375,0.688651978969574,-0.0030300391372293234
18,6.873212814331055,0.049591064453125,0.6825002431869507,-0.0027619278989732265
19,6.944376468658447,0.04742431640625,0.6898430585861206,-0.0029572551138699055
20,6.924478530883789,0.055206298828125,0.6870958805084229,-0.003372803097590804
21,6.886390686035156,0.06463623046875,0.6823384165763855,-0.003259622026234865
22,6.839264392852783,0.042877197265625,0.679775595664978,-0.0027380813844501972
23,6.8018317222595215,0.039642333984375,0.6763831973075867,-0.0032855139579623938
24,6.874119758605957,0.11083984375,0.6764857769012451,-0.003155333921313286
25,6.84916353225708,0.06683349609375,0.6783565282821655,-0.0024709284771233797
26,6.980325698852539,0.0278472900390625,0.695434033870697,-0.0037243240512907505
27,7.07731819152832,0.0247955322265625,0.7053976058959961,-0.002906567882746458
28,6.798201560974121,0.01861572265625,0.678097665309906,-0.00278209475800395
29,6.887851715087891,0.01812744140625,0.6871222257614136,-0.0029965422581881285
30,6.738304138183594,0.0164642333984375,0.6723307967185974,-0.002936668461188674
31,6.816070079803467,0.014007568359375,0.6803614497184753,-0.0031042834743857384
32,6.70774507522583,0.0139007568359375,0.6695125102996826,-0.002561687957495451
33,6.848277568817139,0.011505126953125,0.6838571429252625,-0.0035981591790914536
34,6.866226673126221,0.01116180419921875,0.6856429576873779,-0.002729042200371623
35,6.751953125,0.01073455810546875,0.6742750406265259,-0.003063081530854106
36,6.760740756988525,0.0103302001953125,0.6751880645751953,-0.002939789555966854
37,6.805665016174316,0.0196380615234375,0.6787208914756775,-0.0023642368614673615
38,6.822905540466309,0.01332855224609375,0.6810780763626099,-0.002406750340014696
39,6.773473262786865,0.0083770751953125,0.6766740083694458,-0.0032869246788322926
40,6.680398464202881,0.00800323486328125,0.6673893332481384,-0.0029963466804474592
41,6.733141899108887,0.005889892578125,0.6728858947753906,-0.003213500138372183
42,6.745889186859131,0.006931304931640625,0.6740481853485107,-0.0030483193695545197
43,6.827228546142578,0.007518768310546875,0.6821399927139282,-0.003379921428859234
44,6.822711944580078,0.0050201416015625,0.681908130645752,-0.002779044210910797
45,6.748878002166748,0.004486083984375,0.6745710372924805,-0.002636601682752371
46,6.872298717498779,0.00391387939453125,0.6869766116142273,-0.002762427320703864
47,6.855669975280762,0.004055023193359375,0.6852991580963135,-0.0027530088555067778
48,6.803439140319824,0.0041351318359375,0.6800704002380371,-0.002799783833324909
49,6.705398082733154,0.00441741943359375,0.6702422499656677,-0.002884194254875183
50,6.772242069244385,0.00399017333984375,0.6769804358482361,-0.0031056085135787725
51,6.807447910308838,0.0035648345947265625,0.6805605292320251,-0.003445046953856945
52,6.825802326202393,0.0029697418212890625,0.6824226379394531,-0.0027876447420567274
53,6.807682514190674,0.0027790069580078125,0.6806398630142212,-0.0029893661849200726
54,6.745326995849609,0.0027370452880859375,0.6744015216827393,-0.0028506123926490545
55,6.934731483459473,0.00279998779296875,0.6933478116989136,-0.0030935280956327915
56,6.7621941566467285,0.0027141571044921875,0.6760830879211426,-0.0027020713314414024
57,6.8146257400512695,0.002620697021484375,0.6813463568687439,-0.0029171258211135864
58,6.7653093338012695,0.0024929046630859375,0.6764394044876099,-0.00315503915771842
59,6.712789058685303,0.0021648406982421875,0.6712369918823242,-0.003491175826638937
60,6.743396759033203,0.0021076202392578125,0.6742837429046631,-0.003096986562013626
61,6.787683963775635,0.0020999908447265625,0.6787216067314148,-0.0032647852785885334
62,6.82137393951416,0.0020198822021484375,0.682079017162323,-0.0028727203607559204
63,6.7874040603637695,0.0019044876098632812,0.6787025332450867,-0.00305133662186563
64,6.750805377960205,0.0018968582153320312,0.6750204563140869,-0.002592208096757531
65,6.780826568603516,0.001918792724609375,0.67804354429245,-0.0030559180304408073
66,6.789543151855469,0.0017414093017578125,0.6789323687553406,-0.003044468117877841
67,6.804314136505127,0.0017137527465820312,0.6803858280181885,-0.002515904139727354
68,6.758575916290283,0.0017004013061523438,0.6758555173873901,-0.0033593387342989445
69,6.825348854064941,0.0015916824340820312,0.6825422048568726,-0.003329899860545993
70,6.8712921142578125,0.0015611648559570312,0.687159538269043,-0.003729253774508834
71,6.799530982971191,0.0015916824340820312,0.6799300909042358,-0.00272414181381464
72,6.76327657699585,0.0015430450439453125,0.6763002276420593,-0.0025372819509357214
73,6.797148704528809,0.00147247314453125,0.6797164678573608,-0.0029773216228932142
74,6.833708763122559,0.00147247314453125,0.6833840608596802,-0.003208080306649208
75,6.762973308563232,0.0014896392822265625,0.6763140559196472,-0.003313820343464613
76,6.7779693603515625,0.0014438629150390625,0.6778093576431274,-0.0031358767300844193
77,6.810541152954102,0.0014162063598632812,0.681053102016449,-0.0028119522612541914
78,6.791186809539795,0.00133514404296875,0.6791056394577026,-0.0024102807510644197
79,6.777032375335693,0.001255035400390625,0.6777353286743164,-0.0031517399474978447
80,6.821450710296631,0.0012063980102539062,0.6821721792221069,-0.0029553663916885853
81,6.8239336013793945,0.0011510848999023438,0.6824274063110352,-0.002983405254781246
82,6.819185256958008,0.0011072158813476562,0.6819764971733093,-0.00337388226762414
83,6.753825664520264,0.0010442733764648438,0.6754225492477417,-0.0028882967308163643
84,6.871312141418457,0.0010242462158203125,0.6871821880340576,-0.003068086691200733
85,6.773916244506836,0.0010080337524414062,0.6774402856826782,-0.002989043015986681
86,6.844881057739258,0.0009775161743164062,0.6845378279685974,-0.002949618501588702
87,6.873128890991211,0.0009622573852539062,0.6873975992202759,-0.0036179069429636
88,6.791986465454102,0.0009255409240722656,0.6792540550231934,-0.002959194127470255
89,6.847170829772949,0.0009002685546875,0.6847594976425171,-0.0026489633601158857
90,6.765560626983643,0.0008692741394042969,0.6766454577445984,-0.0035265255719423294
91,6.807089805603027,0.0008969306945800781,0.6807758808135986,-0.0031321728602051735
92,6.789275169372559,0.0008296966552734375,0.6790036559104919,-0.0031824088655412197
93,6.776304244995117,0.0008168220520019531,0.6776741743087769,-0.0025089613627642393
94,6.826279640197754,0.0008106231689453125,0.6827017068862915,-0.0030953767709434032
95,6.737905502319336,0.0008168220520019531,0.6738728284835815,-0.003279382362961769
96,6.805238723754883,0.0008072853088378906,0.6805927157402039,-0.0029912458267062902
97,6.8202290534973145,0.0007672309875488281,0.6821081042289734,-0.0032391208223998547
98,6.7697553634643555,0.0007700920104980469,0.6770452857017517,-0.002935534343123436
99,6.826323986053467,0.000720977783203125,0.6827316284179688,-0.00342619139701128
