step,total_loss,yolo_loss,sa_loss,ca_loss
0,4.4984540939331055,0.89501953125,0.3604590892791748,-0.002312825759872794
1,4.2788801193237305,0.892578125,0.33873140811920166,-0.002023514825850725
2,4.068282127380371,0.8720703125,0.3197179436683655,-0.0019352909876033664
3,4.0132737159729,0.86328125,0.31509679555892944,-0.0019510135753080249
4,3.858473062515259,0.80322265625,0.30562570691108704,-0.002012998564168811
5,3.7772018909454346,0.77587890625,0.30022749304771423,-0.001903893775306642
6,3.6652777194976807,0.70556640625,0.2960618734359741,-0.0018146836664527655
7,3.670292854309082,0.7646484375,0.290658563375473,-0.0018824662547558546
8,3.640754461288452,0.7626953125,0.28789085149765015,-0.00169876660220325
9,3.6093060970306396,0.70166015625,0.29086118936538696,-0.001931830309331417
10,3.4538278579711914,0.6142578125,0.28405117988586426,-0.0018833051435649395
11,3.4951679706573486,0.66259765625,0.283344030380249,-0.0017398730851709843
12,3.4621918201446533,0.65380859375,0.2809237837791443,-0.0017093897331506014
13,3.461385726928711,0.67724609375,0.2785099446773529,-0.0019195553613826632
14,3.4187185764312744,0.611328125,0.28082525730133057,-0.0017244679620489478
15,3.3791115283966064,0.62255859375,0.275740385055542,-0.0017016495112329721
16,3.4114270210266113,0.673828125,0.27383965253829956,-0.0015952985268086195
17,3.3041892051696777,0.56787109375,0.27370983362197876,-0.001560085453093052
18,3.2427289485931396,0.501953125,0.2741675078868866,-0.0017985827289521694
19,3.3861892223358154,0.68408203125,0.2702937722206116,-0.0016608587466180325
20,3.39060378074646,0.6767578125,0.2714743912220001,-0.0017959692049771547
21,3.27355694770813,0.5869140625,0.2687505781650543,-0.0017254784470424056
22,3.316941976547241,0.638671875,0.26790472865104675,-0.0015543469926342368
23,3.2255687713623047,0.5302734375,0.26960813999176025,-0.001572330016642809
24,3.1013331413269043,0.4609375,0.2641356587409973,-0.001921656308695674
25,3.0996367931365967,0.438720703125,0.266178697347641,-0.0017420884687453508
26,3.050424098968506,0.412109375,0.2639137804508209,-0.0016462289495393634
27,3.024747610092163,0.37744140625,0.26481759548187256,-0.0017394979950040579
28,2.9686825275421143,0.33642578125,0.2633066177368164,-0.0016188269946724176
29,2.93562388420105,0.286865234375,0.2649634778499603,-0.0017525766743347049
30,2.8657619953155518,0.236572265625,0.2630026042461395,-0.0016727381153032184
31,2.9433751106262207,0.32080078125,0.2623418867588043,-0.0016889157705008984
32,2.797353506088257,0.182373046875,0.2615731358528137,-0.0015016848919913173
33,2.7151248455047607,0.1175537109375,0.25983649492263794,-0.0015872197691351175
34,2.7623496055603027,0.1334228515625,0.2629709243774414,-0.0015650030691176653
35,2.7149112224578857,0.1171875,0.25984618067741394,-0.0014765090309083462
36,2.7262589931488037,0.1361083984375,0.25910404324531555,-0.0017797284526750445
37,2.7420661449432373,0.1312255859375,0.26116761565208435,-0.0016713719815015793
38,2.7176005840301514,0.12042236328125,0.25980180501937866,-0.0016799850855022669
39,2.7287909984588623,0.1263427734375,0.26033270359039307,-0.0017576995305716991
40,2.757772207260132,0.1634521484375,0.25952279567718506,-0.0018159103346988559
41,2.7090835571289062,0.1019287109375,0.26079437136650085,-0.0015779206296429038
42,2.6935079097747803,0.0953369140625,0.25989681482315063,-0.0015940869925543666
43,2.692009687423706,0.10968017578125,0.2583133578300476,-0.0016085034003481269
44,2.6695992946624756,0.102294921875,0.25680848956108093,-0.0015609515830874443
45,2.7170610427856445,0.1370849609375,0.2580823302268982,-0.0016947572585195303
46,2.6927947998046875,0.090087890625,0.2603456676006317,-0.0014995478559285402
47,2.6944775581359863,0.107421875,0.2587844133377075,-0.0015769711462780833
48,2.67897367477417,0.09844970703125,0.25812432169914246,-0.0014383981470018625
49,2.6978321075439453,0.1070556640625,0.25915324687957764,-0.0015122215263545513
50,2.6565990447998047,0.087890625,0.25694739818573,-0.0015310740564018488
51,2.6597514152526855,0.08880615234375,0.25717487931251526,-0.0016068096738308668
52,2.661308526992798,0.07342529296875,0.2588631510734558,-0.0014969028998166323
53,2.677210569381714,0.060760498046875,0.26172637939453125,-0.0016275877133011818
54,2.6236331462860107,0.05560302734375,0.2568899989128113,-0.0017399131320416927
55,2.6353583335876465,0.049224853515625,0.25869220495224,-0.001577483955770731
56,2.5904269218444824,0.030914306640625,0.25603175163269043,-0.0016097113257274032
57,2.5861587524414062,0.0251312255859375,0.25618216395378113,-0.0015882732113823295
58,2.6279213428497314,0.02606201171875,0.2602683901786804,-0.0016493567964062095
59,2.6024129390716553,0.0213623046875,0.25818997621536255,-0.0016980762593448162
60,2.583244800567627,0.01763916015625,0.25663721561431885,-0.0015328580047935247
61,2.5566890239715576,0.0213623046875,0.253614217042923,-0.0016309822676703334
62,2.5778071880340576,0.017578125,0.2560969591140747,-0.001481201034039259
63,2.5562562942504883,0.01751708984375,0.2539405822753906,-0.0013334513641893864
64,2.534015655517578,0.01934814453125,0.2515421509742737,-0.0015076654963195324
65,2.5346083641052246,0.013427734375,0.2521926760673523,-0.001492543495260179
66,2.5437464714050293,0.01406097412109375,0.2530462443828583,-0.0015538169536739588
67,2.5326108932495117,0.01406097412109375,0.25192683935165405,-0.00143710698466748
68,2.514936923980713,0.01049041748046875,0.2505160868167877,-0.0014285201905295253
69,2.5077908039093018,0.01049041748046875,0.24980083107948303,-0.0014155106619000435
70,2.5115954875946045,0.0108184814453125,0.25015848875045776,-0.0016159217339009047
71,2.5213561058044434,0.01049041748046875,0.251164972782135,-0.001567617291584611
72,2.544795036315918,0.009857177734375,0.2535770535469055,-0.0016652209451422095
73,2.5182714462280273,0.00981903076171875,0.2509286403656006,-0.001667798962444067
